"	Common Settings","	",,,
"	.Source/Sweep Points","	211",,,
"	.Repeat","	0",,,
"	.Source to Measure Delay","	0",,,
"	.Measure Window","	83.333 ms",,,
"	.NPLC","	5",,,
"	.Channel","	SMU-1",,,
"	..Instrument","	My 2461",,,
"	...Model","	2461",,,
"	...Serial Number","	04127174",,,
"	..Source Settings","	",,,
"	...Mode","	DC",,,
"	...Function","	Voltage Sweep",,,
"	...Type","	Linear",,,
"	...Dual Sweep","	Enabled",,,
"	...Range","	Auto",,,
"	...Start","	0",,,
"	...Stop","	21",,,
"	...Step","	0.1",,,
"	...Limit","	0.1",,,
"	..Measure Settings","	",,,
"	...Voltage","	Measured",,,
"	...Current","	True",,,
"	...Range","	Auto",,,
"	...Minimum Range","	1E-06",,,
"	...Resistance","	True",,,
"	...Power","	False",,,
"	...Auto Zero","	On",,,
87,31.70397296,8.600099564,0.001784869,4818.335295
88,32.04095264,8.700104713,0.001809835,4807.126608
89,32.37793056,8.800096512,0.001839882,4782.969103
90,32.71491994,8.900084496,0.001865754,4770.233767
91,33.05190378,9.000092506,0.001887803,4767.494515
92,33.3889018,9.10011673,0.001911494,4760.736174
93,33.7258675,9.200116158,0.00193371,4757.753377
94,34.06285852,9.300120354,0.001964636,4733.762212
95,34.3998222,9.400097847,0.001990763,4721.856808
96,34.73681452,9.500079155,0.002016314,4711.607374
97,35.07381006,9.60013485,0.002042063,4701.194151
98,35.41079374,9.70013237,0.002066366,4694.295588
99,35.74778284,9.80013752,0.002090262,4688.474281
100,36.0847765,9.90013504,0.002118117,4674.027164
101,36.4217562,10.00015926,0.002144294,4663.613174
102,36.75878732,10.10014153,0.002169178,4656.206664
103,37.09575306,10.20016098,0.00219773,4641.225452
104,37.43272726,10.30011272,0.002220108,4639.465323
105,37.76973242,10.40018845,0.002248031,4626.353892
106,38.1067254,10.50013447,0.002276729,4611.937987
107,38.4461175,10.60014725,0.002305451,4597.86211
108,38.78311912,10.70017529,0.002334411,4583.671903
109,39.12010326,10.80019283,0.002360591,4575.208122
110,39.4570859,10.90015984,0.002391507,4557.863001
111,39.79407724,11.00017548,0.002422905,4540.077845
112,40.13107174,11.10011292,0.002450399,4529.919986
113,40.46805708,11.20014,0.002471898,4530.987105
114,40.80505364,11.30017281,0.002498163,4523.393495
115,41.14203878,11.40016079,0.00252833,4508.968543
116,41.47901186,11.50018311,0.00255906,4493.908727
117,41.8160019,11.60014248,0.002593299,4473.121629
118,42.15297914,11.70017338,0.002621593,4463.001932
119,42.48995426,11.80014133,0.00265515,4444.247142
120,42.82694966,11.90013695,0.002685015,4432.05666
